run_id,date,gpu_class,precision,admission,specdec,traffic,seed,status,evidence_path
w4/q4b-ngram/open-loop/seed-2/ol-rate-4.76,2026-09-12,"RTX 4090 24 GB (WSL2, desktop-shared)",bf16-4b,passthrough,ngram,open_loop 4.76 rps,2,clean,evidence/raw/w4/q4b-ngram/open-loop/seed-2/ol-rate-4.76
w4/q4b-ngram/open-loop/seed-2/ol-rate-42.86,2026-09-12,"RTX 4090 24 GB (WSL2, desktop-shared)",bf16-4b,passthrough,ngram,open_loop 42.86 rps,2,"suspect: Windows committed VRAM 27186 MB > physical 24564 MiB (VidMm paging, ADR 0007)",evidence/raw/w4/q4b-ngram/open-loop/seed-2/ol-rate-42.86
w4/q4b-ngram/open-loop/seed-3/ol-rate-11.90,2026-09-12,"RTX 4090 24 GB (WSL2, desktop-shared)",bf16-4b,passthrough,ngram,open_loop 11.9 rps,3,clean,evidence/raw/w4/q4b-ngram/open-loop/seed-3/ol-rate-11.90
w4/q4b-ngram/open-loop/seed-3/ol-rate-23.81,2026-09-12,"RTX 4090 24 GB (WSL2, desktop-shared)",bf16-4b,passthrough,ngram,open_loop 23.81 rps,3,clean,evidence/raw/w4/q4b-ngram/open-loop/seed-3/ol-rate-23.81
w4/q4b-ngram/open-loop/seed-3/ol-rate-35.71,2026-09-12,"RTX 4090 24 GB (WSL2, desktop-shared)",bf16-4b,passthrough,ngram,open_loop 35.71 rps,3,"suspect: Windows committed VRAM 26603 MB > physical 24564 MiB (VidMm paging, ADR 0007)",evidence/raw/w4/q4b-ngram/open-loop/seed-3/ol-rate-35.71
w4/q4b-ngram/open-loop/seed-3/ol-rate-4.76,2026-09-12,"RTX 4090 24 GB (WSL2, desktop-shared)",bf16-4b,passthrough,ngram,open_loop 4.76 rps,3,clean,evidence/raw/w4/q4b-ngram/open-loop/seed-3/ol-rate-4.76
w4/q4b-ngram/open-loop/seed-3/ol-rate-42.86,2026-09-12,"RTX 4090 24 GB (WSL2, desktop-shared)",bf16-4b,passthrough,ngram,open_loop 42.86 rps,3,"suspect: Windows committed VRAM 27186 MB > physical 24564 MiB (VidMm paging, ADR 0007)",evidence/raw/w4/q4b-ngram/open-loop/seed-3/ol-rate-42.86
w4/q4b-none/closed-loop/seed-1/cl-conc-1,2026-09-12,"RTX 4090 24 GB (WSL2, desktop-shared)",bf16-4b,passthrough,none,closed_loop c=1,1,clean,evidence/raw/w4/q4b-none/closed-loop/seed-1/cl-conc-1
w4/q4b-none/closed-loop/seed-1/cl-conc-128,2026-09-12,"RTX 4090 24 GB (WSL2, desktop-shared)",bf16-4b,passthrough,none,closed_loop c=128,1,clean,evidence/raw/w4/q4b-none/closed-loop/seed-1/cl-conc-128
w4/q4b-none/closed-loop/seed-1/cl-conc-256,2026-09-12,"RTX 4090 24 GB (WSL2, desktop-shared)",bf16-4b,passthrough,none,closed_loop c=256,1,clean,evidence/raw/w4/q4b-none/closed-loop/seed-1/cl-conc-256
w4/q4b-none/closed-loop/seed-1/cl-conc-32,2026-09-12,"RTX 4090 24 GB (WSL2, desktop-shared)",bf16-4b,passthrough,none,closed_loop c=32,1,clean,evidence/raw/w4/q4b-none/closed-loop/seed-1/cl-conc-32
w4/q4b-none/closed-loop/seed-1/cl-conc-8,2026-09-12,"RTX 4090 24 GB (WSL2, desktop-shared)",bf16-4b,passthrough,none,closed_loop c=8,1,clean,evidence/raw/w4/q4b-none/closed-loop/seed-1/cl-conc-8
w4/q4b-none/open-loop/seed-1/ol-rate-11.90,2026-09-12,"RTX 4090 24 GB (WSL2, desktop-shared)",bf16-4b,passthrough,none,open_loop 11.9 rps,1,clean,evidence/raw/w4/q4b-none/open-loop/seed-1/ol-rate-11.90
w4/q4b-none/open-loop/seed-1/ol-rate-23.81,2026-09-12,"RTX 4090 24 GB (WSL2, desktop-shared)",bf16-4b,passthrough,none,open_loop 23.81 rps,1,clean,evidence/raw/w4/q4b-none/open-loop/seed-1/ol-rate-23.81
w4/q4b-none/open-loop/seed-1/ol-rate-35.71,2026-09-12,"RTX 4090 24 GB (WSL2, desktop-shared)",bf16-4b,passthrough,none,open_loop 35.71 rps,1,clean,evidence/raw/w4/q4b-none/open-loop/seed-1/ol-rate-35.71
w4/q4b-none/open-loop/seed-1/ol-rate-4.76,2026-09-12,"RTX 4090 24 GB (WSL2, desktop-shared)",bf16-4b,passthrough,none,open_loop 4.76 rps,1,clean,evidence/raw/w4/q4b-none/open-loop/seed-1/ol-rate-4.76
w4/q4b-none/open-loop/seed-1/ol-rate-42.86,2026-09-12,"RTX 4090 24 GB (WSL2, desktop-shared)",bf16-4b,passthrough,none,open_loop 42.86 rps,1,clean,evidence/raw/w4/q4b-none/open-loop/seed-1/ol-rate-42.86
w4/q4b-none/open-loop/seed-2/ol-rate-11.90,2026-09-12,"RTX 4090 24 GB (WSL2, desktop-shared)",bf16-4b,passthrough,none,open_loop 11.9 rps,2,clean,evidence/raw/w4/q4b-none/open-loop/seed-2/ol-rate-11.90
w4/q4b-none/open-loop/seed-2/ol-rate-23.81,2026-09-12,"RTX 4090 24 GB (WSL2, desktop-shared)",bf16-4b,passthrough,none,open_loop 23.81 rps,2,clean,evidence/raw/w4/q4b-none/open-loop/seed-2/ol-rate-23.81
w4/q4b-none/open-loop/seed-2/ol-rate-35.71,2026-09-12,"RTX 4090 24 GB (WSL2, desktop-shared)",bf16-4b,passthrough,none,open_loop 35.71 rps,2,clean,evidence/raw/w4/q4b-none/open-loop/seed-2/ol-rate-35.71
w4/q4b-none/open-loop/seed-2/ol-rate-4.76,2026-09-12,"RTX 4090 24 GB (WSL2, desktop-shared)",bf16-4b,passthrough,none,open_loop 4.76 rps,2,clean,evidence/raw/w4/q4b-none/open-loop/seed-2/ol-rate-4.76
w4/q4b-none/open-loop/seed-2/ol-rate-42.86,2026-09-12,"RTX 4090 24 GB (WSL2, desktop-shared)",bf16-4b,passthrough,none,open_loop 42.86 rps,2,clean,evidence/raw/w4/q4b-none/open-loop/seed-2/ol-rate-42.86
w4/q4b-none/open-loop/seed-3/ol-rate-11.90,2026-09-12,"RTX 4090 24 GB (WSL2, desktop-shared)",bf16-4b,passthrough,none,open_loop 11.9 rps,3,clean,evidence/raw/w4/q4b-none/open-loop/seed-3/ol-rate-11.90
w4/q4b-none/open-loop/seed-3/ol-rate-23.81,2026-09-12,"RTX 4090 24 GB (WSL2, desktop-shared)",bf16-4b,passthrough,none,open_loop 23.81 rps,3,clean,evidence/raw/w4/q4b-none/open-loop/seed-3/ol-rate-23.81
w4/q4b-none/open-loop/seed-3/ol-rate-35.71,2026-09-12,"RTX 4090 24 GB (WSL2, desktop-shared)",bf16-4b,passthrough,none,open_loop 35.71 rps,3,clean,evidence/raw/w4/q4b-none/open-loop/seed-3/ol-rate-35.71
w4/q4b-none/open-loop/seed-3/ol-rate-4.76,2026-09-12,"RTX 4090 24 GB (WSL2, desktop-shared)",bf16-4b,passthrough,none,open_loop 4.76 rps,3,clean,evidence/raw/w4/q4b-none/open-loop/seed-3/ol-rate-4.76
w4/q4b-none/open-loop/seed-3/ol-rate-42.86,2026-09-12,"RTX 4090 24 GB (WSL2, desktop-shared)",bf16-4b,passthrough,none,open_loop 42.86 rps,3,clean,evidence/raw/w4/q4b-none/open-loop/seed-3/ol-rate-42.86
